Ensembl.gene.ID	Ensembl.transcript.ID	RefSeq.mRNA.ID	Gene.name	UCSC.ID
ENSG00000131437	ENST00000378735	NM_001300792	KIF3A	uc003kxp.4
ENSG00000131437	ENST00000378746	NM_007054	KIF3A	uc003kxo.4
ENSG00000113520	ENST00000350025	NM_172348	IL4	uc003kxl.3
ENSG00000113520	ENST00000231449	NM_000589	IL4	uc003kxk.3
ENSG00000169194	ENST00000304506	NM_002188	IL13	uc003kxj.2
ENSG00000169194	ENST00000304506	NM_001354991	IL13	uc003kxj.2
ENSG00000169194	ENST00000304506	NM_001354993	IL13	uc003kxj.2
ENSG00000169194	ENST00000304506	NM_001354992	IL13	uc003kxj.2
ENSG00000113522	ENST00000378823	NM_005732	RAD50	uc003kxi.4
ENSG00000113525	ENST00000231454	NM_000879	IL5	uc003kxe.1
ENSG00000125347	ENST00000245414	NM_002198	IRF1	uc003kxa.3
ENSG00000125347	ENST00000245414	NM_001354925	IRF1	uc003kxa.3
ENSG00000125347	ENST00000245414	NM_001354924	IRF1	uc003kxa.3
ENSG00000197375	ENST00000435065	NM_001308122	SLC22A5	uc003kwx.5
ENSG00000197375	ENST00000245407	NM_003060	SLC22A5	uc003kww.5
ENSG00000197208	ENST00000200652	NM_003059	SLC22A4	uc003kwq.4
ENSG00000131435	ENST00000379018	NM_001131027	PDLIM4	uc003kwp.4
ENSG00000131435	ENST00000253754	NM_003687	PDLIM4	uc003kwn.4
ENSG00000072682	ENST00000166534	NM_001142599	P4HA2	uc003kwl.4
ENSG00000072682	ENST00000360568	NM_001017974	P4HA2	uc003kwj.4
ENSG00000072682	ENST00000379104	NM_004199	P4HA2	uc003kwh.4
ENSG00000072682	ENST00000379100	NM_001017973	P4HA2	uc003kwg.4
ENSG00000164400	ENST00000296871	NM_000758	CSF2	uc003kwf.5
ENSG00000164399	ENST00000296870	NM_000588	IL3	uc003kwe.2
ENSG00000164398	ENST00000379246	NM_001205250	ACSL6	uc003kwa.3
ENSG00000164398	ENST00000379264	NM_001009185	ACSL6	uc003kvy.3
ENSG00000164398	ENST00000296869	NM_015256	ACSL6	uc003kvx.3
ENSG00000164398	ENST00000296869	NM_001205247	ACSL6	uc003kvx.3
ENSG00000217128	ENST00000511848	NM_001346113	FNIP1	uc003kvu.4
ENSG00000217128	ENST00000307968	NM_001008738	FNIP1	uc003kvt.2
ENSG00000217128	ENST00000510461	NM_133372	FNIP1	uc003kvs.2
ENSG00000158987	ENST00000308008	NM_001164389	RAPGEF6	uc003kvr.4
ENSG00000158987	ENST00000507093	NM_001164387	RAPGEF6	uc003kvo.3
ENSG00000158987	ENST00000509018	NM_016340	RAPGEF6	uc003kvn.2
ENSG00000158985	ENST00000395246	NM_001038702	CDC42SE2	uc003kvj.4
ENSG00000158985	ENST00000360515	NM_020240	CDC42SE2	uc003kvi.4
ENSG00000186687	ENST00000379380	NM_181705	LYRM7	uc003kvg.2
ENSG00000169567	ENST00000304043	NM_005340	HINT1	uc003kve.5
ENSG00000198108	ENST00000305031	NM_175856	CHSY3	uc003kvd.4
ENSG00000145808	ENST00000274487	NM_133638	ADAMTS19	uc003kvb.2
ENSG00000066583	ENST00000173527	NM_016048	ISOC1	uc003kva.4
ENSG00000113396	ENST00000262462	NM_001317984	SLC27A6	uc003kuz.4
ENSG00000113396	ENST00000262462	NM_014031	SLC27A6	uc003kuz.4
ENSG00000113396	ENST00000262462	NM_001017372	SLC27A6	uc003kuz.4
ENSG00000138829	ENST00000262464	NM_001999	FBN2	uc003kuu.3
ENSG00000064651	ENST00000262461	NM_001046	SLC12A2	uc003kus.4
ENSG00000205279	ENST00000395322	NM_001127385	CTXN3	uc003kum.5
ENSG00000205279	ENST00000379445	NM_001048252	CTXN3	uc003kul.5
ENSG00000164244	ENST00000296666	NM_130809	PRRC1	uc003kuk.5
ENSG00000145794	ENST00000503335	NM_001256545	MEGF10	uc003kui.5
ENSG00000145794	ENST00000274473	NM_032446	MEGF10	uc003kuh.5
ENSG00000173926	ENST00000308660	NM_178450	MARCH3	uc003kuf.4
ENSG00000113368	ENST00000261366	NM_001198557	LMNB1	uc003kud.3
ENSG00000113368	ENST00000261366	NM_005573	LMNB1	uc003kud.3
ENSG00000196900	ENST00000357147	NM_207408	TEX43	uc003kub.2
ENSG00000164902	ENST00000297540	NM_032177	PHAX	uc003kua.3
ENSG00000164904	ENST00000409134	NM_001201377	ALDH7A1	uc003ktx.5
ENSG00000164904	ENST00000409134	NM_001182	ALDH7A1	uc003ktx.5
ENSG00000155324	ENST00000285689	NM_023927	GRAMD2B	uc003ktu.4
ENSG00000155324	ENST00000285689	NM_001349541	GRAMD2B	uc003ktu.4
ENSG00000168916	ENST00000306315	NM_020747	ZNF608	uc003ktq.2
ENSG00000151292	ENST00000345990	NM_001031812	CSNK1G3	uc003ktn.5
ENSG00000151292	ENST00000345990	NM_001364143	CSNK1G3	uc003ktn.5
ENSG00000168944	ENST00000328236	NM_153223	CEP120	uc003ktk.4
ENSG00000061455	ENST00000407847	NM_001136239	PRDM6	uc003kti.4
ENSG00000168938	ENST00000306442	NM_000943	PPIC	uc003kth.4
ENSG00000205302	ENST00000379516	NM_003100	SNX2	uc003kte.5
ENSG00000064692	ENST00000379538	NM_001308109	SNCAIP	uc003ksy.1
ENSG00000064692	ENST00000379538	NM_001308107	SNCAIP	uc003ksy.1
ENSG00000064692	ENST00000379538	NM_001242935	SNCAIP	uc003ksy.1
ENSG00000064692	ENST00000261367	NM_001308100	SNCAIP	uc003ksx.2
ENSG00000064692	ENST00000261368	NM_001308108	SNCAIP	uc003ksw.2
ENSG00000064692	ENST00000261368	NM_001308105	SNCAIP	uc003ksw.2
ENSG00000064692	ENST00000261368	NM_001308106	SNCAIP	uc003ksw.2
ENSG00000064692	ENST00000261368	NM_005460	SNCAIP	uc003ksw.2
ENSG00000164185	ENST00000296600	NM_207317	ZNF474	uc003ksv.4
ENSG00000113083	ENST00000231004	NM_001317073	LOX	uc003ksu.4
ENSG00000113083	ENST00000231004	NM_001178102	LOX	uc003ksu.4
ENSG00000113083	ENST00000231004	NM_002317	LOX	uc003ksu.4
ENSG00000151304	ENST00000339397	NM_152546	SRFBP1	uc003kst.2
ENSG00000181867	ENST00000321339	NM_177478	FTMT	uc003kss.4
ENSG00000184838	ENST00000407149	NM_001300783	PRR16	uc003ksq.4
ENSG00000184838	ENST00000379551	NM_016644	PRR16	uc003ksp.4
ENSG00000164334	ENST00000613773	NM_182761	FAM170A	uc003ksn.4
ENSG00000133835	ENST00000256216	NM_000414	HSD17B4	uc003ksj.4
ENSG00000172869	ENST00000311085	NM_005509	DMXL1	uc003ksd.3
ENSG00000172869	ENST00000311085	NM_001290322	DMXL1	uc003ksd.3
ENSG00000172869	ENST00000311085	NM_001349240	DMXL1	uc003ksd.3
ENSG00000169570	ENST00000510708	NM_173666	DTWD2	uc003ksa.4
ENSG00000092421	ENST00000257414	NM_001300780	SEMA6A	uc003krx.5
ENSG00000145781	ENST00000274458	NM_016144	COMMD10	uc003krt.2
ENSG00000172901	ENST00000357872	NM_173800	LVRN	uc003kro.4
ENSG00000177879	ENST00000316788	NM_001318090	AP3S1	uc003krl.4
ENSG00000177879	ENST00000316788	NM_001318091	AP3S1	uc003krl.4
ENSG00000177879	ENST00000316788	NM_001318094	AP3S1	uc003krl.4
ENSG00000177879	ENST00000316788	NM_001284	AP3S1	uc003krl.4
ENSG00000177879	ENST00000316788	NM_001002924	AP3S1	uc003krl.4
ENSG00000145782	ENST00000500945	NM_001277783	ATG12	uc003kri.5
ENSG00000145782	ENST00000509910	NM_004707	ATG12	uc003krh.4
ENSG00000129596	ENST00000250535	NM_001323567	CDO1	uc003krg.4
ENSG00000129596	ENST00000250535	NM_001323565	CDO1	uc003krg.4
ENSG00000129596	ENST00000250535	NM_001801	CDO1	uc003krg.4
ENSG00000129596	ENST00000250535	NM_001323566	CDO1	uc003krg.4
ENSG00000134970	ENST00000456936	NM_181836	TMED7	uc003krf.4
ENSG00000251201	ENST00000282382	NM_001164468	TMED7-TICAM2	uc003kre.4
ENSG00000251201	ENST00000333314	NM_001164469	TMED7-TICAM2	uc003krd.4
ENSG00000243414	ENST00000427199	NM_021649	TICAM2	uc003krc.4
ENSG00000145780	ENST00000274457	NM_020177	FEM1C	uc003krb.2
ENSG00000164221	ENST00000379611	NM_001040440	CCDC112	uc003kqz.3
ENSG00000164221	ENST00000395557	NM_152549	CCDC112	uc003kqy.3
ENSG00000164219	ENST00000419445	NM_005023	PGGT1B	uc003kqw.5
ENSG00000152503	ENST00000379617	NM_001017398	TRIM36	uc003kqv.4
ENSG00000152503	ENST00000379618	NM_001017397	TRIM36	uc003kqu.4
ENSG00000152503	ENST00000514154	NM_001300752	TRIM36	uc003kqt.4
ENSG00000152503	ENST00000282369	NM_018700	TRIM36	uc003kqs.4
ENSG00000080709	ENST00000503706	NM_170775	KCNN2	uc003kqp.5
ENSG00000047188	ENST00000161863	NM_001345976	YTHDC2	uc003kqn.4
ENSG00000047188	ENST00000161863	NM_001345975	YTHDC2	uc003kqn.4
ENSG00000047188	ENST00000161863	NM_022828	YTHDC2	uc003kqn.4
ENSG00000212122	ENST00000390666	NM_032028	TSSK1B	uc003kqm.2
ENSG00000171444	ENST00000408903	NM_001085377	MCC	uc003kql.5
ENSG00000171444	ENST00000302475	NM_002387	MCC	uc003kqj.5
ENSG00000172795	ENST00000389063	NM_152624	DCP2	uc003kqh.4
ENSG00000129625	ENST00000379638	NM_005669	REEP5	uc003kqe.2
ENSG00000153037	ENST00000505459	NM_003135	SRP19	uc003kqc.4
ENSG00000153037	ENST00000282999	NM_001204193	SRP19	uc003kqb.3
ENSG00000134982	ENST00000508376	NM_001354904	APC	uc003kpz.5
ENSG00000134982	ENST00000508376	NM_001354898	APC	uc003kpz.5
ENSG00000134982	ENST00000508376	NM_001127510	APC	uc003kpz.5
ENSG00000134982	ENST00000257430	NM_001354905	APC	uc003kpy.5
ENSG00000134982	ENST00000257430	NM_001354901	APC	uc003kpy.5
ENSG00000134982	ENST00000257430	NM_001354900	APC	uc003kpy.5
ENSG00000134982	ENST00000257430	NM_001354899	APC	uc003kpy.5
ENSG00000134982	ENST00000257430	NM_001354903	APC	uc003kpy.5
ENSG00000134982	ENST00000257430	NM_000038	APC	uc003kpy.5
ENSG00000134982	ENST00000257430	NM_001354896	APC	uc003kpy.5
ENSG00000134982	ENST00000257430	NM_001354906	APC	uc003kpy.5
ENSG00000134982	ENST00000257430	NM_001354895	APC	uc003kpy.5
ENSG00000129595	ENST00000305368	NM_001347888	EPB41L4A	uc003kpw.2
ENSG00000134986	ENST00000257435	NM_004772	NREP	uc003kpm.4
ENSG00000134986	ENST00000447165	NM_001142483	NREP	uc003kpl.3
ENSG00000164211	ENST00000502322	NM_001308057	STARD4	uc003kpj.3
ENSG00000164211	ENST00000502322	NM_001308058	STARD4	uc003kpj.3
ENSG00000164211	ENST00000296632	NM_001308059	STARD4	uc003kph.2
ENSG00000164211	ENST00000296632	NM_139164	STARD4	uc003kph.2
ENSG00000164211	ENST00000296632	NM_001308061	STARD4	uc003kph.2
ENSG00000164211	ENST00000296632	NM_001308060	STARD4	uc003kph.2
ENSG00000164211	ENST00000296632	NM_001308056	STARD4	uc003kph.2
ENSG00000152495	ENST00000282356	NM_001323377	CAMK4	uc003kpf.4
ENSG00000152495	ENST00000282356	NM_001323376	CAMK4	uc003kpf.4
ENSG00000152495	ENST00000282356	NM_001744	CAMK4	uc003kpf.4
ENSG00000152495	ENST00000282356	NM_001323375	CAMK4	uc003kpf.4
ENSG00000134987	ENST00000612402	NM_139281	WDR36	uc003kpd.3
ENSG00000145777	ENST00000344895	NM_033035	TSLP	uc003kpb.3
ENSG00000164209	ENST00000355943	NM_138773	SLC25A46	uc003koz.5
ENSG00000164209	ENST00000355943	NM_001303250	SLC25A46	uc003koz.5
ENSG00000112893	ENST00000261483	NM_002372	MAN2A1	uc003kou.3
ENSG00000198961	ENST00000361189	NM_014819	PJA2	uc003kos.5
ENSG00000151422	ENST00000281092	NM_001308028	FER	uc003kop.2
ENSG00000151422	ENST00000281092	NM_005246	FER	uc003kop.2
ENSG00000184349	ENST00000333274	NM_001962	EFNA5	uc003kol.3
ENSG00000112874	ENST00000230792	NM_031438	NUDT12	uc003koi.4
ENSG00000181751	ENST00000510890	NM_001316968	C5orf30	uc003koh.2
ENSG00000181751	ENST00000319933	NM_033211	C5orf30	uc003kog.2
ENSG00000145725	ENST00000358359	NM_001345873	PPIP5K2	uc003kod.6
ENSG00000145725	ENST00000358359	NM_001345871	PPIP5K2	uc003kod.6
ENSG00000145725	ENST00000358359	NM_001276277	PPIP5K2	uc003kod.6
ENSG00000145723	ENST00000399004	NM_017676	GIN1	uc003koa.2
ENSG00000145723	ENST00000399004	NM_001317954	GIN1	uc003koa.2
ENSG00000145730	ENST00000438793	NM_001177306	PAM	uc003knw.4
ENSG00000145730	ENST00000438793	NM_001319943	PAM	uc003knw.4
ENSG00000145730	ENST00000438793	NM_001364584	PAM	uc003knw.4
ENSG00000145730	ENST00000438793	NM_001364583	PAM	uc003knw.4
ENSG00000145730	ENST00000346918	NM_138822	PAM	uc003knv.4
ENSG00000145730	ENST00000455264	NM_138766	PAM	uc003knu.4
ENSG00000145730	ENST00000304400	NM_000919	PAM	uc003knt.4
ENSG00000145730	ENST00000348126	NM_138821	PAM	uc003kns.4
ENSG00000205359	ENST00000389019	NM_001289004	SLCO6A1	uc003knq.5
ENSG00000205359	ENST00000506729	NM_173488	SLCO6A1	uc003knp.4
ENSG00000205359	ENST00000506729	NM_001289002	SLCO6A1	uc003knp.4
ENSG00000205359	ENST00000513675	NM_001308014	SLCO6A1	uc003kno.5
ENSG00000173930	ENST00000310954	NM_180991	SLCO4C1	uc003knm.4
ENSG00000113532	ENST00000451528	NM_175052	ST8SIA4	uc003knl.5
ENSG00000113532	ENST00000231461	NM_005668	ST8SIA4	uc003knk.5
ENSG00000174132	ENST00000312637	NM_198507	FAM174A	uc003knj.2
ENSG00000153922	ENST00000284049	NM_001270	CHD1	uc003knf.3
ENSG00000174136	ENST00000308234	NM_001012761	RGMB	uc003knc.3
ENSG00000058729	ENST00000508447	NM_001159749	RIOK2	uc003kna.4
ENSG00000058729	ENST00000283109	NM_018343	RIOK2	uc003kmz.4
ENSG00000145721	ENST00000274382	NM_153234	LIX1	uc003kmy.5
ENSG00000113441	ENST00000395770	NM_175920	LNPEP	uc003kmw.2
ENSG00000113441	ENST00000231368	NM_005575	LNPEP	uc003kmv.2
ENSG00000164308	ENST00000437043	NM_001130140	ERAP2	uc003kmq.4
ENSG00000164308	ENST00000437043	NM_022350	ERAP2	uc003kmq.4
ENSG00000164307	ENST00000443439	NM_001040458	ERAP1	uc003kmm.4
ENSG00000164307	ENST00000443439	NM_001198541	ERAP1	uc003kmm.4
ENSG00000164307	ENST00000296754	NM_016442	ERAP1	uc003kml.4
ENSG00000164307	ENST00000296754	NM_001349244	ERAP1	uc003kml.4
ENSG00000153113	ENST00000309190	NM_001284212	CAST	uc003kmd.4
ENSG00000153113	ENST00000309190	NM_001042444	CAST	uc003kmd.4
ENSG00000153113	ENST00000309190	NM_001330632	CAST	uc003kmd.4
ENSG00000153113	ENST00000309190	NM_173060	CAST	uc003kmd.4
ENSG00000153113	ENST00000395812	NM_001330627	CAST	uc003klx.5
ENSG00000153113	ENST00000395812	NM_001042440	CAST	uc003klx.5
ENSG00000153113	ENST00000338252	NM_001330634	CAST	uc003klt.4
ENSG00000153113	ENST00000338252	NM_001330631	CAST	uc003klt.4
ENSG00000153113	ENST00000338252	NM_001190442	CAST	uc003klt.4
ENSG00000175426	ENST00000311106	NM_000439	PCSK1	uc003kls.3
ENSG00000118985	ENST00000237853	NM_012081	ELL2	uc003klr.4
ENSG00000173221	ENST00000237858	NM_001243659	GLRX	uc003klo.5
ENSG00000173221	ENST00000237858	NM_001118890	GLRX	uc003klo.5
ENSG00000173221	ENST00000379979	NM_002064	GLRX	uc003kln.5
ENSG00000173221	ENST00000379979	NM_001243658	GLRX	uc003kln.5
ENSG00000164292	ENST00000379982	NM_014899	RHOBTB3	uc003klm.4
ENSG00000145757	ENST00000274432	NM_031952	SPATA9	uc003klj.2
ENSG00000145757	ENST00000274432	NM_001349303	SPATA9	uc003klj.2
ENSG00000175449	ENST00000380005	NM_001131066	RFESD	uc003klg.4
ENSG00000175449	ENST00000311364	NM_173362	RFESD	uc003klf.4
ENSG00000178015	ENST00000380007	NM_199243	GPR150	uc003kle.2
ENSG00000164291	ENST00000380009	NM_198150	ARSK	uc003kld.4
ENSG00000198677	ENST00000358746	NM_014639	TTC37	uc003klb.4
ENSG00000153347	ENST00000283357	NM_152548	FAM81B	uc003kla.2
ENSG00000175471	ENST00000515393	NM_024717	MCTP1	uc003kkx.4
ENSG00000175471	ENST00000429576	NM_001297777	MCTP1	uc003kkw.4
ENSG00000175471	ENST00000312216	NM_001002796	MCTP1	uc003kkv.4
ENSG00000133302	ENST00000265140	NM_032290	SLF1	uc003kkr.5
ENSG00000185261	ENST00000329378	NM_173665	KIAA0825	uc003kkp.3
ENSG00000248483	ENST00000606183	NM_153216	POU5F2	uc003kkl.2
ENSG00000175745	ENST00000327111	NM_005654	NR2F1	uc003kkj.4
ENSG00000113369	ENST00000265138	NM_001329670	ARRDC3	uc003kjz.3
ENSG00000113369	ENST00000265138	NM_001329671	ARRDC3	uc003kjz.3
ENSG00000113369	ENST00000265138	NM_020801	ARRDC3	uc003kjz.3
ENSG00000113369	ENST00000265138	NM_001329672	ARRDC3	uc003kjz.3
ENSG00000164199	ENST00000645211	NM_032119	ADGRV1	uc003kju.4
ENSG00000176018	ENST00000509384	NM_001286812	LYSMD3	uc003kjs.3
ENSG00000176018	ENST00000315948	NM_198273	LYSMD3	uc003kjr.5
ENSG00000113356	ENST00000399107	NM_006467	POLR3G	uc003kjq.3
ENSG00000176055	ENST00000316610	NM_203406	MBLAC2	uc003kjp.3
ENSG00000153140	ENST00000283122	NM_004365	CETN3	uc003kjo.4
ENSG00000081189	ENST00000424173	NM_001131005	MEF2C	uc003kjm.4
ENSG00000081189	ENST00000340208	NM_001193347	MEF2C	uc003kjl.4
ENSG00000081189	ENST00000504921	NM_002397	MEF2C	uc003kjj.4
ENSG00000081189	ENST00000504921	NM_001193350	MEF2C	uc003kjj.4
ENSG00000081189	ENST00000636998	NM_001364335	MEF2C	uc003kjj.4
ENSG00000081189	ENST00000636998	NM_001364334	MEF2C	uc003kjj.4
ENSG00000081189	ENST00000636998	NM_001364336	MEF2C	uc003kjj.4
ENSG00000081189	ENST00000636998	NM_001364356	MEF2C	uc003kjj.4
ENSG00000081189	ENST00000636998	NM_001364345	MEF2C	uc003kjj.4
ENSG00000081189	ENST00000636998	NM_001364337	MEF2C	uc003kjj.4
ENSG00000081189	ENST00000636998	NM_001364346	MEF2C	uc003kjj.4
ENSG00000081189	ENST00000636998	NM_001363581	MEF2C	uc003kjj.4
ENSG00000081189	ENST00000636998	NM_001364347	MEF2C	uc003kjj.4
ENSG00000164180	ENST00000296595	NM_153354	TMEM161B	uc003kjc.5
ENSG00000134480	ENST00000256897	NM_001239	CCNH	uc003kjb.4
ENSG00000145715	ENST00000456692	NM_022650	RASA1	uc003kix.4
ENSG00000145715	ENST00000274376	NM_002890	RASA1	uc003kiw.4
ENSG00000127184	ENST00000247655	NM_001867	COX7C	uc003kir.4
ENSG00000164176	ENST00000380138	NM_001278642	EDIL3	uc003kip.3
ENSG00000164176	ENST00000296591	NM_005711	EDIL3	uc003kio.3
ENSG00000145681	ENST00000274341	NM_001884	HAPLN1	uc003kin.4
ENSG00000038427	ENST00000502527	NM_001126336	VCAN	uc003kik.4
ENSG00000038427	ENST00000343200	NM_001164097	VCAN	uc003kij.3
ENSG00000038427	ENST00000265077	NM_004385	VCAN	uc003kii.4
ENSG00000152422	ENST00000282268	NM_003401	XRCC4	uc003kic.4
ENSG00000152422	ENST00000282268	NM_022550	XRCC4	uc003kic.4
ENSG00000152422	ENST00000338635	NM_001318013	XRCC4	uc003kib.4
ENSG00000152422	ENST00000338635	NM_022406	XRCC4	uc003kib.4
ENSG00000152422	ENST00000338635	NM_001318012	XRCC4	uc003kib.4
ENSG00000174695	ENST00000502346	NM_174909	TMEM167A	uc003khx.5
ENSG00000205464	ENST00000439350	NM_001017971	ATP6AP1L	uc003khw.4
ENSG00000205464	ENST00000439350	NM_001349371	ATP6AP1L	uc003khw.4
ENSG00000205464	ENST00000439350	NM_001349373	ATP6AP1L	uc003khw.4
ENSG00000205464	ENST00000439350	NM_001349372	ATP6AP1L	uc003khw.4
ENSG00000186468	ENST00000296674	NM_001025	RPS23	uc003khu.4
ENSG00000152348	ENST00000458350	NM_001131028	ATG10	uc003khs.5
ENSG00000152348	ENST00000282185	NM_031482	ATG10	uc003khr.5
ENSG00000145687	ENST00000615665	NM_001256732	SSBP2	uc003khp.4
ENSG00000145687	ENST00000615665	NM_001345886	SSBP2	uc003khp.4
ENSG00000145687	ENST00000320672	NM_012446	SSBP2	uc003kho.5
ENSG00000172497	ENST00000307624	NM_130767	ACOT12	uc003khl.5
ENSG00000131732	ENST00000407610	NM_001131035	ZCCHC9	uc003khj.4
ENSG00000131732	ENST00000380199	NM_001131036	ZCCHC9	uc003khi.4
ENSG00000131732	ENST00000380199	NM_032280	ZCCHC9	uc003khi.4
ENSG00000131730	ENST00000424301	NM_001825	CKMT2	uc003khc.5
ENSG00000113319	ENST00000265080	NM_006909	RASGRF2	uc003kha.3
ENSG00000113318	ENST00000265081	NM_002439	MSH3	uc003kgz.5
ENSG00000228716	ENST00000439211	NM_000791	DHFR	uc003kgy.2
ENSG00000189127	ENST00000338682	NM_001004441	ANKRD34B	uc003kgw.4
ENSG00000152380	ENST00000282226	NM_205548	FAM151B	uc003kgv.3
ENSG00000039319	ENST00000505560	NM_001284236	ZFYVE16	uc003kgs.6
ENSG00000039319	ENST00000510158	NM_001349434	ZFYVE16	uc003kgr.6
ENSG00000039319	ENST00000510158	NM_001105251	ZFYVE16	uc003kgr.6
ENSG00000039319	ENST00000338008	NM_014733	ZFYVE16	uc003kgq.6
ENSG00000164299	ENST00000296739	NM_032567	SPZ1	uc003kgn.4
ENSG00000177034	ENST00000512560	NM_001167741	MTX3	uc003kge.5
ENSG00000164309	ENST00000446378	NM_153610	CMYA5	uc003kgc.4
ENSG00000164329	ENST00000423041	NM_001297744	TENT2	uc003kga.3
ENSG00000164329	ENST00000423041	NM_001349548	TENT2	uc003kga.3
ENSG00000164329	ENST00000423041	NM_001349551	TENT2	uc003kga.3
ENSG00000164329	ENST00000423041	NM_001349554	TENT2	uc003kga.3
ENSG00000164329	ENST00000504233	NM_001297745	TENT2	uc003kfz.3
ENSG00000152413	ENST00000334082	NM_004272	HOMER1	uc003kfy.5
ENSG00000152409	ENST00000396137	NM_152405	JMY	uc003kfx.5
ENSG00000145692	ENST00000274353	NM_001713	BHMT	uc003kfu.5
ENSG00000132840	ENST00000255192	NM_017614	BHMT2	uc003kft.4
ENSG00000132837	ENST00000255189	NM_013391	DMGDH	uc003kfs.5
ENSG00000113273	ENST00000396151	NM_198709	ARSB	uc003kfr.5
ENSG00000113273	ENST00000264914	NM_000046	ARSB	uc003kfq.5
ENSG00000145685	ENST00000380345	NM_005779	LHFPL2	uc003kfo.4
ENSG00000132842	ENST00000255194	NM_003664	AP3B1	uc003kfj.5
ENSG00000171530	ENST00000306388	NM_001297738	TBCA	uc003kfi.2
ENSG00000171530	ENST00000380377	NM_004607	TBCA	uc003kfh.2
ENSG00000171540	ENST00000306422	NM_032109	OTP	uc003kfg.4
ENSG00000164253	ENST00000296679	NM_018268	WDR41	uc003kff.2
ENSG00000113231	ENST00000346042	NM_001029851	PDE8B	uc003kfe.4
ENSG00000113231	ENST00000340978	NM_001029854	PDE8B	uc003kfd.4
ENSG00000113231	ENST00000333194	NM_001029852	PDE8B	uc003kfc.4
ENSG00000113231	ENST00000342343	NM_001029853	PDE8B	uc003kfb.4
ENSG00000113231	ENST00000264917	NM_001349751	PDE8B	uc003kfa.4
ENSG00000113231	ENST00000264917	NM_001349748	PDE8B	uc003kfa.4
ENSG00000113231	ENST00000264917	NM_003719	PDE8B	uc003kfa.4
ENSG00000113231	ENST00000264917	NM_001349749	PDE8B	uc003kfa.4
ENSG00000284762	ENST00000646262	NM_001349753	AC022414.1	uc003kfa.4
ENSG00000284762	ENST00000646262	NM_001349752	AC022414.1	uc003kfa.4
ENSG00000284762	ENST00000646262	NM_001349750	AC022414.1	uc003kfa.4
ENSG00000132846	ENST00000255198	NM_032367	ZBED3	uc003kev.2
ENSG00000132846	ENST00000255198	NM_001329564	ZBED3	uc003kev.2
ENSG00000164252	ENST00000312916	NM_018046	AGGF1	uc003ket.4
ENSG00000145708	ENST00000274368	NM_001882	CRHBP	uc003ker.4
ENSG00000171643	ENST00000317593	NM_130772	S100Z	uc003keq.5
ENSG00000164251	ENST00000296677	NM_005242	F2RL1	uc003keo.4
ENSG00000181104	ENST00000319211	NM_001992	F2R	uc003ken.5
ENSG00000181104	ENST00000319211	NM_001311313	F2R	uc003ken.5
ENSG00000164220	ENST00000296641	NM_004101	F2RL2	uc003kem.4
ENSG00000145703	ENST00000396234	NM_001285461	IQGAP2	uc003kel.5
ENSG00000145703	ENST00000274364	NM_006633	IQGAP2	uc003kek.5
ENSG00000122012	ENST00000502798	NM_014979	SV2C	uc003kei.2
ENSG00000152359	ENST00000428202	NM_001099271	POC5	uc003keh.5
ENSG00000152359	ENST00000446329	NM_152408	POC5	uc003keg.5
ENSG00000122008	ENST00000241436	NM_001345921	POLK	uc003kdw.4
ENSG00000122008	ENST00000241436	NM_016218	POLK	uc003kdw.4
ENSG00000122008	ENST00000241436	NM_001345922	POLK	uc003kdw.4
ENSG00000113163	ENST00000644072	NM_001130105	COL4A3BP	uc003kdt.4
ENSG00000113163	ENST00000645483	NM_031361	COL4A3BP	uc003kds.4
ENSG00000113161	ENST00000343975	NM_001130996	HMGCR	uc003kdq.4
ENSG00000113161	ENST00000287936	NM_000859	HMGCR	uc003kdp.4
ENSG00000113161	ENST00000287936	NM_001364187	HMGCR	uc003kdp.4
ENSG00000145700	ENST00000274361	NM_001164443	ANKRD31	uc003kdo.2
ENSG00000176928	ENST00000322348	NM_016591	GCNT4	uc003kdn.4
ENSG00000198780	ENST00000389156	NM_015566	FAM169A	uc003kdm.4
ENSG00000164346	ENST00000610426	NM_014886	NSA2	uc003kdk.3
ENSG00000164347	ENST00000427854	NM_170681	GFM2	uc003kdj.3
ENSG00000164347	ENST00000345239	NM_170691	GFM2	uc003kdi.3
ENSG00000164347	ENST00000296805	NM_032380	GFM2	uc003kdh.2
ENSG00000049860	ENST00000261416	NM_000521	HEXB	uc003kdf.4
ENSG00000049860	ENST00000511181	NM_001292004	HEXB	uc003kdd.3
ENSG00000171617	ENST00000302351	NM_001256575	ENC1	uc003kdc.5
ENSG00000171617	ENST00000302351	NM_003633	ENC1	uc003kdc.5
ENSG00000164338	ENST00000296792	NM_032175	UTP15	uc003kcw.3
ENSG00000164331	ENST00000296785	NM_023039	ANKRA2	uc003kcu.3
ENSG00000145741	ENST00000380591	NM_001037637	BTF3	uc003kcr.2
ENSG00000145741	ENST00000335895	NM_001207	BTF3	uc003kcq.2
ENSG00000157111	ENST00000287773	NM_001161342	TMEM171	uc003kcn.4
ENSG00000157111	ENST00000454765	NM_173490	TMEM171	uc003kcm.3
ENSG00000157107	ENST00000430046	NM_138782	FCHO2	uc003kcl.3
ENSG00000083312	ENST00000337273	NM_002270	TNPO1	uc003kck.5
ENSG00000083312	ENST00000506351	NM_153188	TNPO1	uc003kci.5
ENSG00000178175	ENST00000318442	NM_152625	ZNF366	uc003kce.2
